time,seconds_elapsed,y,z,x,longitude,latitude
1.72E+18,141.7073508,0.653750002,6.831249714,-0.561249971,90.36809377,23.73142778
1.72E+18,141.717605,0.729999959,6.983749866,-0.638749957,90.36809377,23.73142778
1.72E+18,141.7278591,0.729999959,7.174999714,-0.752499998,90.36809377,23.73142778
1.72E+18,141.7381128,0.882499993,7.366250038,-0.90625,90.36809377,23.73142778
1.72E+18,141.7483669,1.034999967,7.557499886,-0.867500007,90.36809377,23.73142778
1.72E+18,141.7586211,1.264999986,7.977499962,-0.90625,90.36809377,23.73142778
1.72E+18,141.768875,1.417500019,8.130000114,-0.943749964,90.36809377,23.73142778
1.72E+18,141.7791289,1.608749986,8.282500267,-0.982499957,90.36809377,23.73142778
1.72E+18,141.7893831,2.067499876,8.206250191,-0.828749955,90.36809377,23.73142778
1.72E+18,141.7996372,2.182499886,8.206250191,-0.676249981,90.36809377,23.73142778
1.72E+18,141.8098909,2.335000038,8.092499733,-0.676249981,90.36809377,23.73142778
1.72E+18,141.820144,2.335000038,8.359999657,-0.44749999,90.36809377,23.73142778
1.72E+18,141.8303982,2.296249866,9.276249886,-0.026249999,90.36809377,23.73142778
1.72E+18,141.8406519,2.182499886,9.811249733,0.049999997,90.36809377,23.73142778
1.72E+18,141.850906,2.143749952,10.42249966,0.126249999,90.36809377,23.73142778
1.72E+18,141.8611602,1.914999962,11.34000015,0.737500012,90.36809377,23.73142778
1.72E+18,141.8714138,1.876249909,11.68375015,0.698749959,90.36809377,23.73142778
1.72E+18,141.881668,1.837499976,11.95125008,0.546249986,90.36809377,23.73142778
1.72E+18,141.8919221,1.493749976,12.37125015,0.508749962,90.36809377,23.73142778
1.72E+18,141.9021758,1.341249943,12.63875008,0.469999999,90.36809377,23.73142778
1.72E+18,141.9124299,1.264999986,12.48624992,0.278750002,90.36809377,23.73142778
1.72E+18,141.9226831,1.226249933,12.18124962,0.354999989,90.36809377,23.73142778
1.72E+18,141.932937,1.379999995,11.79874992,0.546249986,90.36809377,23.73142778
1.72E+18,141.9431909,1.341249943,12.06624985,0.431249976,90.36809377,23.73142778
1.72E+18,141.9534451,1.073750019,12.21875,0.163749993,90.36809377,23.73142778
1.72E+18,141.963699,1.149999976,11.75999928,-0.217500001,90.36809377,23.73142778
1.72E+18,141.9739529,1.188750029,11.37874985,-0.217500001,90.36809377,23.73142778
1.72E+18,141.984207,1.417500019,10.92000008,0.01125,90.36809377,23.73142778
1.72E+18,141.9944609,1.532499909,10.38500023,0.354999989,90.36809377,23.73142778
1.72E+18,142.0047148,1.569999933,9.734999657,1.004999995,90.36808697,23.73143638
1.72E+18,142.014969,1.379999995,10.15499973,1.387499928,90.36808697,23.73143638
1.72E+18,142.0252231,1.034999967,11.03374958,1.616249919,90.36808697,23.73143638
1.72E+18,142.0354761,0.232500002,13.05999947,1.348749995,90.36808697,23.73143638
1.72E+18,142.04573,-0.1875,13.78625011,0.852499962,90.36808697,23.73143638
1.72E+18,142.0559839,-0.64625001,13.93874931,0.354999989,90.36808697,23.73143638
1.72E+18,142.066238,-0.837499976,13.74749947,0.202500001,90.36808697,23.73143638
1.72E+18,142.0764919,-0.41624999,11.95125008,0.584999979,90.36808697,23.73143638
1.72E+18,142.0867461,0.00375,10.80499935,0.966250002,90.36808697,23.73143638
1.72E+18,142.097,0.423749983,10.07874966,1.463750005,90.36808697,23.73143638
1.72E+18,142.1072539,0.653750002,9.506249428,2.036249876,90.36808697,23.73143638
1.72E+18,142.1175081,0.61500001,9.734999657,1.998749971,90.36808697,23.73143638
1.72E+18,142.127762,0.538749993,9.773749352,1.846249938,90.36808697,23.73143638
1.72E+18,142.1380159,0.386249989,9.697500229,1.501249909,90.36808697,23.73143638
1.72E+18,142.148269,0.15625,9.811249733,0.546249986,90.36808697,23.73143638
1.72E+18,142.1585229,-0.072499998,10.04125023,0.126249999,90.36808697,23.73143638
1.72E+18,142.1687771,-0.072499998,10.04125023,-0.064999998,90.36808697,23.73143638
1.72E+18,142.179031,0.194999993,8.97124958,-0.141249999,90.36808697,23.73143638
1.72E+18,142.1892849,0.423749983,8.168749809,0.01125,90.36808697,23.73143638
1.72E+18,142.1995391,0.691249967,7.403749943,0.278750002,90.36808697,23.73143638
1.72E+18,142.209793,1.30250001,6.257499695,0.928749979,90.36808697,23.73143638
1.72E+18,142.2200469,1.569999933,5.989999771,0.776250005,90.36808697,23.73143638
1.72E+18,142.230301,1.532499909,5.989999771,0.852499962,90.36808697,23.73143638
1.72E+18,142.2405549,1.456249952,6.448750019,0.776250005,90.36808697,23.73143638
1.72E+18,142.2508079,1.226249933,7.098749638,0.241249993,90.36808697,23.73143638
1.72E+18,142.261062,1.112499952,7.442499638,0.241249993,90.36808697,23.73143638
1.72E+18,142.2713162,1.149999976,7.633749962,0.126249999,90.36808697,23.73143638
1.72E+18,142.2815698,1.341249943,7.671249866,0.01125,90.36808697,23.73143638
1.72E+18,142.291824,1.532499909,7.366250038,0.126249999,90.36808697,23.73143638
1.72E+18,142.3020781,1.761250019,7.174999714,0.317499995,90.36808697,23.73143638
1.72E+18,142.3123318,2.067499876,7.174999714,0.622500002,90.36808697,23.73143638
1.72E+18,142.3225859,2.296249866,7.824999809,0.737500012,90.36808697,23.73143638
1.72E+18,142.3328401,2.335000038,8.321249962,0.737500012,90.36808697,23.73143638
1.72E+18,142.343094,2.182499886,8.817500114,0.737500012,90.36808697,23.73143638
1.72E+18,142.3533479,2.028749943,9.965000153,0.317499995,90.36808697,23.73143638
1.72E+18,142.3636011,1.799999952,10.2699995,0.087499999,90.36808697,23.73143638
1.72E+18,142.3738552,1.647499919,10.65250015,-0.179999992,90.36808697,23.73143638
1.72E+18,142.3841089,1.647499919,10.76624966,-0.332499981,90.36808697,23.73143638
1.72E+18,142.394363,1.952499986,10.6137495,-0.408749998,90.36808697,23.73143638
1.72E+18,142.4046172,2.105000019,10.34624958,-0.332499981,90.36808697,23.73143638
1.72E+18,142.4148708,2.182499886,10.34624958,-0.179999992,90.36808697,23.73143638
1.72E+18,142.425125,2.335000038,10.88124943,0.087499999,90.36808697,23.73143638
1.72E+18,142.4353792,2.258749962,11.22499943,0.087499999,90.36808697,23.73143638
1.72E+18,142.4456328,2.028749943,11.79874992,-0.141249999,90.36808697,23.73143638
1.72E+18,142.455887,1.761250019,12.48624992,-0.217500001,90.36808697,23.73143638
1.72E+18,142.4661411,1.149999976,13.05999947,-0.90625,90.36808697,23.73143638
1.72E+18,142.476394,0.921249986,12.63875008,-1.287500024,90.36808697,23.73143638
1.72E+18,142.4866479,1.112499952,12.14249992,-1.59375,90.36808697,23.73143638
1.72E+18,142.4969021,2.220000029,10.88124943,-1.707499981,90.36808697,23.73143638
1.72E+18,142.507156,2.639999866,10.11749935,-1.47874999,90.36808697,23.73143638
1.72E+18,142.5174099,2.869999886,8.97124958,-1.019999981,90.36808697,23.73143638
1.72E+18,142.5276641,3.022500038,8.206250191,0.317499995,90.36808697,23.73143638
1.72E+18,142.537918,2.754999876,9.697500229,1.959999919,90.36808697,23.73143638
1.72E+18,142.5481719,1.876249909,11.83624935,2.190000057,90.36808697,23.73143638
1.72E+18,142.558426,0.538749993,13.82374954,1.424999952,90.36808697,23.73143638
1.72E+18,142.5686802,-1.868749976,17.87374878,-0.638749957,90.36808697,23.73143638
1.72E+18,142.5789331,-2.441249847,18.63875008,-1.019999981,90.36808697,23.73143638
1.72E+18,142.589187,-2.441249847,17.98875046,-0.943749964,90.36808697,23.73143638
1.72E+18,142.5994409,-1.105000019,14.24374962,-0.484999985,90.36808697,23.73143638
1.72E+18,142.6096951,-0.263749987,12.37125015,-0.103749998,90.36808697,23.73143638
1.72E+18,142.619949,0.310000002,10.99625015,0.546249986,90.36808697,23.73143638
1.72E+18,142.6302031,0.767499983,9.773749352,1.081249952,90.36808697,23.73143638
1.72E+18,142.640457,1.417500019,8.779999733,1.233749986,90.36808697,23.73143638
1.72E+18,142.6507109,1.417500019,8.62749958,0.889999986,90.36808697,23.73143638
1.72E+18,142.6609651,1.073750019,8.664999962,0.469999999,90.36808697,23.73143638
1.72E+18,142.671219,0.5,8.817500114,-0.179999992,90.36808697,23.73143638
1.72E+18,142.6814729,0.347499996,8.588749886,-0.484999985,90.36808697,23.73143638
1.72E+18,142.6917258,0.232500002,8.664999962,-0.828749955,90.36808697,23.73143638
1.72E+18,142.70198,0.232500002,8.741250038,-0.828749955,90.36808697,23.73143638
1.72E+18,142.7122341,0.27124998,8.397500038,-0.79124999,90.36808697,23.73143638
1.72E+18,142.722488,0.347499996,7.977499962,-0.752499998,90.36808697,23.73143638
1.72E+18,142.7327419,0.5,7.671249866,-0.828749955,90.36808697,23.73143638
1.72E+18,142.7429961,0.729999959,7.327499866,-0.867500007,90.36808697,23.73143638
1.72E+18,142.75325,0.844999969,7.289999962,-0.90625,90.36808697,23.73143638
1.72E+18,142.7635039,1.034999967,7.212499619,-0.828749955,90.36808697,23.73143638
1.72E+18,142.7737581,1.149999976,7.059999943,-0.752499998,90.36808697,23.73143638
1.72E+18,142.784012,1.264999986,6.677499771,-0.943749964,90.36808697,23.73143638
1.72E+18,142.7942659,1.226249933,6.868749619,-1.096249938,90.36808697,23.73143638
1.72E+18,142.804519,1.112499952,7.098749638,-1.211249948,90.36808697,23.73143638
1.72E+18,142.8147732,1.188750029,7.93874979,-1.326249957,90.36808697,23.73143638
1.72E+18,142.8250269,1.226249933,8.244999886,-1.326249957,90.36808697,23.73143638
1.72E+18,142.835281,1.341249943,8.473750114,-1.287500024,90.36808697,23.73143638
1.72E+18,142.8455352,1.532499909,8.588749886,-1.211249948,90.36808697,23.73143638
1.72E+18,142.8557888,1.761250019,8.62749958,-0.982499957,90.36808697,23.73143638
1.72E+18,142.866043,1.876249909,8.664999962,-0.676249981,90.36808697,23.73143638
1.72E+18,142.8762971,2.105000019,8.779999733,-0.256249994,90.36808697,23.73143638
1.72E+18,142.886551,2.258749962,9.429999352,0.163749993,90.36808697,23.73143638
1.72E+18,142.8968049,2.258749962,10.00249958,0.049999997,90.36808697,23.73143638
1.72E+18,142.9070581,1.952499986,10.57625008,0.049999997,90.36808697,23.73143638
1.72E+18,142.917312,1.761250019,11.64624977,-0.064999998,90.36808697,23.73143638
1.72E+18,142.9275659,1.456249952,12.02750015,-0.371250004,90.36808697,23.73143638
1.72E+18,142.9378201,1.341249943,12.10374928,-0.332499981,90.36808697,23.73143638
1.72E+18,142.9480742,1.456249952,11.91374969,-0.141249999,90.36808697,23.73143638
1.72E+18,142.9583279,2.028749943,11.1875,0.126249999,90.36808697,23.73143638
1.72E+18,142.968582,2.220000029,10.99625015,0.317499995,90.36808697,23.73143638
1.72E+18,142.9788362,2.182499886,11.03374958,0.278750002,90.36808697,23.73143638
1.72E+18,142.9890898,1.723749995,11.53125,0.202500001,90.36808697,23.73143638
1.72E+18,142.999344,1.264999986,11.56874943,-0.026249999,90.36808697,23.73143638
1.72E+18,143.0095981,0.882499993,11.64624977,-0.293749988,90.36807523,23.73144375
1.72E+18,143.0198508,0.61500001,12.02750015,-0.561249971,90.36807523,23.73144375
1.72E+18,143.030105,0.729999959,12.14249992,-0.638749957,90.36807523,23.73144375
1.72E+18,143.0403591,1.034999967,11.49249935,-0.638749957,90.36807523,23.73144375
1.72E+18,143.050613,1.264999986,10.84375,-0.293749988,90.36807523,23.73144375
1.72E+18,143.0608669,2.182499886,9.047499657,0.737500012,90.36807523,23.73144375
1.72E+18,143.0711211,2.258749962,8.779999733,1.004999995,90.36807523,23.73144375
1.72E+18,143.081375,1.991249919,9.199999809,1.272499919,90.36807523,23.73144375
1.72E+18,143.0916289,1.532499909,10.38500023,1.463750005,90.36807523,23.73144375
1.72E+18,143.1018831,0.462499976,13.28874969,1.004999995,90.36807523,23.73144375
1.72E+18,143.1121372,-0.224999994,14.47375011,0.317499995,90.36807523,23.73144375
1.72E+18,143.1223909,-0.837499976,14.89374924,-0.141249999,90.36807523,23.73144375
1.72E+18,143.132644,-0.798749983,13.51874924,-0.561249971,90.36807523,23.73144375
1.72E+18,143.1428979,-0.454999983,12.14249992,-0.561249971,90.36807523,23.73144375
1.72E+18,143.1531521,-0.035,10.80499935,-0.293749988,90.36807523,23.73144375
1.72E+18,143.163406,0.423749983,9.773749352,0.126249999,90.36807523,23.73144375
1.72E+18,143.1736599,1.112499952,8.664999962,1.004999995,90.36807523,23.73144375
1.72E+18,143.1839141,1.188750029,8.282500267,1.004999995,90.36807523,23.73144375
1.72E+18,143.194168,1.188750029,7.977499962,1.004999995,90.36807523,23.73144375
1.72E+18,143.2044221,0.921249986,7.480000019,0.431249976,90.36807523,23.73144375
1.72E+18,143.214676,0.767499983,7.633749962,0.241249993,90.36807523,23.73144375
1.72E+18,143.2249299,0.5,8.397500038,-0.179999992,90.36807523,23.73144375
1.72E+18,143.2351829,0.079999998,9.352499962,-0.408749998,90.36807523,23.73144375
1.72E+18,143.245437,-0.224999994,10.34624958,-0.44749999,90.36807523,23.73144375
1.72E+18,143.2556909,0.0425,10.42249966,-0.256249994,90.36807523,23.73144375
1.72E+18,143.2659451,0.310000002,10.15499973,0.163749993,90.36807523,23.73144375
