,time,x,y,z,Latitude,Longitude
2038,20.38045313,0.606299996,1.452499986,0.91899997,23.766522,90.354142
2039,20.39049375,1.053200006,1.233299971,-0.609600008,23.766537,90.354113
2040,20.40045469,1.395999908,1.146799922,-1.503000021,23.766524,90.354125
2041,20.4104625,1.480799913,0.897099972,-1.528199911,23.766529,90.354127
2042,20.42045312,1.831299901,0.339399993,-0.821199954,23.766534,90.354126
2043,20.43049688,2.092900038,0.210199997,-0.142800003,23.766531,90.354131
2044,20.44045469,1.852299929,0.859600008,-0.771899998,23.766534,90.354135
2045,20.45045469,0.914399982,1.667899966,-2.676499844,23.766537,90.354122
2046,20.4604625,-0.102299996,1.96209991,-4.290699959,23.766533,90.354139
2047,20.47049531,-0.770299971,1.640799999,-4.71639967,23.766529,90.354123
2048,20.48045469,-1.029399991,0.552699983,-3.739499807,23.766524,90.354124
2049,20.49045469,-0.561500013,-0.650900006,-2.310600042,23.766534,90.354139
2050,20.50045469,-0.096099995,-0.888499975,-0.876199961,23.766523,90.354122
2051,20.51050156,-0.210999996,-0.81309998,0.746800005,23.766528,90.354125
2052,20.52045469,-1.31069994,-1.830299973,1.7026999,23.766524,90.354134
2053,20.53045469,-2.59559989,-3.156999826,0.483399987,23.766536,90.354125
2054,20.54045313,-2.538300037,-3.103999853,-1.15139997,23.76652,90.354142
2055,20.55045469,-2.067600012,-2.292099953,-1.461399913,23.766535,90.354136
2056,20.56045781,-1.781899929,-2.504699945,-1.651600003,23.766535,90.354129
2057,20.57045469,-1.846899986,-3.663399935,-2.043299913,23.766523,90.354131
2058,20.58045313,-2.570299864,-4.378799915,-2.72510004,23.766523,90.354126
2059,20.59045469,-3.365700006,-3.841599941,-2.681699991,23.766524,90.354134
2060,20.60045469,-3.115499973,-2.779000044,-3.132599831,23.76653,90.354123
2061,20.61045781,-2.017199993,-1.569700003,-3.494899988,23.76652,90.35414
2062,20.62045469,0.395099998,-0.620299995,-3.015100002,23.766527,90.354132
2063,20.63045625,2.380599976,-0.458199978,-3.98759985,23.766538,90.354126
2064,20.64045469,1.936800003,-0.523000002,-5.756700039,23.766522,90.354139
2065,20.65045469,0.557099998,-0.612899959,-4.117499828,23.766538,90.354143
2066,20.66049844,-0.017999999,-1.306999922,-0.583599985,23.766526,90.354122
2067,20.67051094,0.171499997,-2.796499968,0.56949997,23.766528,90.35414
2068,20.68045313,0.342999995,-4.171599865,-0.649599969,23.766524,90.354133
2069,20.69045312,0.371499985,-4.72510004,-2.599400043,23.766529,90.35413
2070,20.70045469,-0.50059998,-4.103199959,-2.440399885,23.766538,90.354132
2071,20.7105,-1.718099952,-3.01609993,-1.01789999,23.766521,90.354132
2072,20.72045156,-2.137599945,-1.770599961,-0.49089998,23.766531,90.354134
2073,20.73045156,-1.773899913,-0.1822,-1.622599959,23.766532,90.354128
2074,20.74045469,-1.122200012,1.349099994,-2.5,23.766525,90.354124
2075,20.75049688,-0.236499995,2.454399824,-3.082399845,23.766538,90.354125
2076,20.76045938,0.48119998,2.934599876,-2.621199846,23.766529,90.354132
2077,20.77045313,0.648400009,2.649799824,-1.540099978,23.766526,90.354123
2078,20.78045625,0.641799986,1.770599961,-1.284999967,23.766534,90.354124
2079,20.79049688,0.918899953,0.595699966,-2.040400028,23.76652,90.35412
2080,20.80045469,1.248299956,-0.671000004,-2.475399971,23.766521,90.354125
2081,20.81046094,1.125299931,-1.738199949,-1.714699984,23.766526,90.354141
2082,20.82045469,0.797199965,-2.018100023,0.340199977,23.766531,90.354122
2083,20.83049688,1.299999952,-2.133899927,2.311399937,23.766525,90.354147
2084,20.84045469,2.317499876,-2.331799984,1.19659996,23.766528,90.354138
2085,20.85045469,2.60010004,-1.832199931,-2.111599922,23.766532,90.354146
2086,20.86046094,1.77699995,0.0197,-4.287499905,23.766521,90.354138
2087,20.87049688,0.802100003,2.457499981,-3.104899883,23.766527,90.354147
2088,20.88045469,0.698399961,3.864699841,-0.797299981,23.766521,90.354134
2089,20.89045469,0.949499965,4.135699749,-0.2095,23.766518,90.354127
2090,20.90045156,1.433899999,3.660599947,0.879700005,23.766534,90.35413
2091,20.91045781,1.281399965,3.53309989,0.968799949,23.766521,90.354143
2092,20.92049688,0.6347,3.909799814,1.111299992,23.766534,90.354139
2093,20.93045469,-0.395599991,4.650700092,1.163800001,23.766526,90.354129
2094,20.94045469,-1.296199918,5.320799828,0.898899972,23.76653,90.354136
2095,20.95045313,-1.415599942,4.919799805,1.184999943,23.766531,90.354142
2096,20.96045781,0.231999993,3.324399948,1.744599938,23.766521,90.354141
2097,20.97045469,2.872799873,1.446099997,1.494300008,23.766529,90.354131
2098,20.98049844,4.172699928,-0.528599978,1.157400012,23.766535,90.354129
2099,20.99045156,2.411799908,-1.390100002,0.526300013,23.766532,90.354131
2100,21.00045156,0.475599974,-1.146199942,0.079899997,23.766536,90.354134
2101,21.01045469,-0.345499992,-0.028099999,0.791299999,23.766535,90.354135
2102,21.02045469,0.387299985,1.503099918,1.876199961,23.766535,90.354137
2103,21.03045312,2.056400061,2.327899933,2.076099873,23.766518,90.354125
2104,21.04045469,2.438999891,3.370699883,1.069499969,23.766524,90.354135
2105,21.05045469,1.588199973,4.697400093,-0.96359998,23.766524,90.354136
2106,21.06047031,1.324299932,4.723199844,-0.937999964,23.766523,90.354146
2107,21.07045469,0.993299961,3.728299856,0.877999961,23.766521,90.354137
2108,21.08045313,0.25819999,2.520499945,2.631700039,23.766531,90.354124
2109,21.09045469,-0.507399976,1.585799932,3.128199816,23.766521,90.354133
2110,21.10045469,-1.207000017,0.968699992,1.637399912,23.766521,90.354136
2111,21.11050938,-1.550699949,0.725899994,-1.211300015,23.766534,90.354121
2112,21.12045469,-0.65169996,0.437899977,-2.929100037,23.766532,90.354132
2113,21.13045469,0.454299986,-0.076099999,-2.620599985,23.766521,90.354138
2114,21.14045312,0.018099999,-0.27579999,-0.361499995,23.76652,90.354148
2115,21.15045313,-1.075399995,0.202799991,1.625800014,23.766535,90.354131
2116,21.16046875,-1.993599892,1.220199943,1.479499936,23.766524,90.354136
2117,21.17049531,-2.611500025,2.41869998,-0.32069999,23.766535,90.354133
2118,21.18045469,-1.886199951,2.709699869,-1.705199957,23.76653,90.354138
2119,21.19045469,0.850600004,1.963699937,-2.76639986,23.76652,90.354132
2120,21.20045156,3.431699991,1.485299945,-4.348899841,23.766532,90.354134
2121,21.21046875,4.0625,1.785599947,-3.60469985,23.766524,90.354138
2122,21.22045469,3.796799898,2.068300009,-0.171399996,23.766523,90.354125
2123,21.23049688,4.46089983,1.581299901,3.712899923,23.766521,90.354132
2124,21.24045469,5.660699844,0.12789999,6.613399982,23.766536,90.354137
2125,21.25045312,5.583999634,-1.696399927,6.951900005,23.766537,90.354131
2126,21.26046094,4.090699673,-3.310299873,4.897099972,23.766526,90.35412
2127,21.27045156,1.946499944,-3.822699785,2.017400026,23.76653,90.354123
2128,21.28049844,-0.402999997,-2.622999907,-0.903899968,23.766527,90.354125
2129,21.29045469,-1.213799953,-1.258000016,-3.326200008,23.766528,90.354138
2130,21.30045469,-0.179799989,-0.60499996,-3.912499905,23.766534,90.354122
2131,21.3104625,0.878099978,-0.388399988,-3.33039999,23.766521,90.354132
2132,21.32045156,0.706799984,0.132100001,-2.830699921,23.766537,90.354122
2133,21.33049688,-0.212799996,0.902899981,-2.762399912,23.766534,90.354135
2134,21.34045469,-0.629000008,1.823499918,-2.791599989,23.766534,90.354139
2135,21.35045312,0.316599995,2.27760005,-2.390699863,23.766531,90.354146
2136,21.3604625,0.893099964,2.570600033,-1.617299914,23.766521,90.354134
2137,21.37045469,0.424999982,2.06430006,-1.574599981,23.766532,90.354127
2138,21.38049375,-0.138799995,0.81949997,-1.613999963,23.766528,90.354126
2139,21.39045469,-0.230700001,-0.177100003,-1.647199988,23.766538,90.354128
2140,21.40045469,0.255400002,-0.715799987,-1.547299981,23.766532,90.354136
2141,21.41045938,0.074499995,-0.625400007,-1.803799987,23.766521,90.354134
2142,21.42045469,-0.632499993,-0.453599989,-2.004899979,23.766525,90.354137
2143,21.43049531,-0.841600001,-0.38229999,-2.130699873,23.766536,90.354133
2144,21.44045469,-0.91139996,-0.444999993,-1.777199984,23.766527,90.354144
2145,21.45045313,-1.545799971,-0.816899955,-1.421599984,23.766536,90.354131
2146,21.46046562,-1.936399937,-1.566299915,-1.279299974,23.766523,90.35413
2147,21.47045469,-1.661000013,-2.103600025,-0.421599984,23.766539,90.354125
2148,21.48045469,-1.195299983,-1.766600013,0.0032,23.766534,90.354125
2149,21.49045313,-0.83859998,-0.233199999,-0.184,23.766524,90.354135
2150,21.50045469,-0.331200004,1.202999949,0.366599977,23.766519,90.354128
2151,21.51050625,0.33069998,0.828999996,0.050999999,23.766523,90.354135
2152,21.52045313,-0.23619999,-0.896899998,-1.771199942,23.76653,90.354125
2153,21.53045469,-1.123600006,-2.591799974,-3.510799885,23.766532,90.354127
2154,21.54045469,-1.365499973,-3.584899902,-3.738899946,23.766526,90.35414
2155,21.55045156,-1.923299909,-5.067100048,-3.678299904,23.766534,90.354122
2156,21.56046406,-2.688099861,-6.290499687,-3.679999828,23.766532,90.354137
2157,21.57045312,-2.760699987,-6.821899891,-3.500599861,23.766523,90.354138
2158,21.58045469,-2.742599964,-7.008599758,-2.961599827,23.766533,90.354124
2159,21.59064531,-2.859599829,-6.951900005,-2.771499872,23.766538,90.354123
2160,21.60060156,-2.967000008,-6.225199699,-2.796099901,23.766526,90.354138
2161,21.61045781,-2.188199997,-4.548299789,-2.728199959,23.766537,90.354135
2162,21.62045469,-0.657599986,-2.275300026,-1.540300012,23.766524,90.354136
2163,21.63049531,0.646499991,-0.108799994,-1.353199959,23.766529,90.354131
2164,21.64045469,1.525999904,1.380499959,-2.220499992,23.766535,90.354137
2165,21.65045156,1.902799964,2.263399839,-2.029500008,23.76653,90.354134
2166,21.66050469,1.49940002,3.017299891,-0.982599974,23.766535,90.35414
2167,21.67066406,0.703799963,3.374799967,-0.792899966,23.766523,90.354139
2168,21.68045469,-0.108999997,3.374699831,-1.479499936,23.766523,90.354135
2169,21.69049531,-0.608900011,2.846999884,-2.665199995,23.76653,90.354142
2170,21.70045469,-0.719899952,2.18569994,-3.491799831,23.766521,90.354139
2171,21.71046094,-0.597299993,1.224399924,-4.323999882,23.766537,90.354126
2172,21.72045313,-0.41049999,0.603399992,-4.786999702,23.76652,90.354125
2173,21.73049531,-0.092999995,0.769599974,-3.505100012,23.766517,90.354142
2174,21.74045313,1.329299927,1.203499913,-1.311999917,23.766535,90.354125
2175,21.75045156,3.244999886,1.361999989,0.305199981,23.766528,90.354126
2176,21.76045781,4.380099773,1.444700003,1.156499982,23.76652,90.35412
2177,21.77049375,4.489900112,1.425699949,1.411399961,23.766523,90.354134
2178,21.78045469,3.457399845,1.10679996,1.485099912,23.766529,90.354123
2179,21.7906,1.912799954,0.756799996,0.815899968,23.766534,90.354134
2180,21.80045469,0.547100008,0.662400007,0.604099989,23.766533,90.354128
2181,21.81050156,-1.333899975,1.205500007,2.434299946,23.766519,90.354142
2182,21.82045469,-2.472199917,2.194900036,3.865999937,23.766522,90.354121
2183,21.83045469,-2.998800039,3.002300024,3.309999943,23.766533,90.354127
2184,21.84045469,-2.569599867,3.17599988,1.397599936,23.766524,90.354134
2185,21.85045312,-1.487399936,3.883099794,-0.834199965,23.766523,90.354122
2186,21.86045469,0.405599982,5.159699917,-2.434700012,23.766516,90.354135
2187,21.87045312,2.352599859,5.491699696,-1.745700002,23.766525,90.354143
2188,21.88045313,2.754199982,4.771100044,1.5352,23.766538,90.354127
2189,21.89045469,1.746699929,3.943699837,3.637599945,23.766532,90.354139
2190,21.90045156,1.005100012,3.145099878,3.348399878,23.766533,90.354135
2191,21.91045781,0.993299961,2.73849988,3.218499899,23.766538,90.35413
2192,21.92045469,1.388599992,2.710599899,3.802199841,23.766529,90.354124
2193,21.93045156,2.214299917,2.134899855,3.508899927,23.766525,90.354148
2194,21.94045625,2.062599897,1.067899942,2.936100006,23.766527,90.354138
2195,21.95045469,1.060599923,0.261199981,2.361399889,23.766521,90.354128
2196,21.96045781,-0.137899995,-0.150399998,2.23239994,23.76652,90.354125
2197,21.97045313,-0.809099972,-0.347599983,2.031100035,23.766538,90.354129
2198,21.98045156,-0.975199997,-0.3935,0.268900007,23.766527,90.354127
2199,21.99045313,-0.525999963,-0.167699993,-3.487799883,23.76653,90.354127
2200,22.00045312,-0.180500001,0.417299986,-6.366799831,23.766536,90.354147
2201,22.01045938,-0.593299985,1.328999996,-6.454599857,23.766519,90.354134
2202,22.02045313,-0.987299979,2.375399828,-4.721699715,23.766524,90.354142
2203,22.03049688,-0.762899995,3.150099993,-2.483999968,23.766521,90.354147
2204,22.04045469,0.1065,3.309099913,-0.340700001,23.766522,90.354123
2205,22.05045469,1.077199936,2.86529994,1.823399901,23.766526,90.354139
2206,22.06045781,2.106600046,2.412099838,3.616799831,23.766536,90.354137
2207,22.07049375,3.001600027,2.083999872,5.072999954,23.766533,90.354137
2208,22.08045469,3.458400011,1.480700016,6.394499779,23.766531,90.354138
2209,22.09045156,3.609200001,0.541000009,6.768699646,23.766539,90.354132
2210,22.10045469,3.630899906,-0.421700001,5.167599678,23.76653,90.35412
2211,22.11045781,3.366999865,-1.446399927,1.650299907,23.76653,90.354136
2212,22.12049531,2.131099939,-1.662400007,-2.032799959,23.766522,90.354146
2213,22.13045313,0.785299957,-0.87469995,-4.820600033,23.76652,90.35412
2214,22.14045469,0.297399998,0.051899999,-5.959799767,23.766526,90.354137
2215,22.15045313,0.140299991,0.546099961,-6.115099907,23.76652,90.354138
2216,22.16050312,-0.030299999,0.452600002,-6.070299625,23.766535,90.354142
2217,22.17045469,-0.524699986,0.099100001,-5.418600082,23.766525,90.354134
2218,22.18045469,-1.57980001,0.0078,-3.289000034,23.766527,90.35414
2219,22.19045469,-2.02579999,-0.130799994,-0.442299992,23.766526,90.354122
2220,22.20049688,-0.46269998,-0.511299968,0.815499961,23.766525,90.354127
2221,22.21046094,1.034500003,-0.403699994,0.0396,23.76652,90.354133
2222,22.22045313,0.102699995,0.640100002,-1.503299952,23.766531,90.354137
2223,22.23045469,-1.278100014,0.982199967,-3.350199938,23.766533,90.354134
2224,22.24045156,-1.996099949,-0.38319999,-4.327699661,23.766527,90.354127
2225,22.25045469,-1.763799906,-2.359599829,-3.413399935,23.766526,90.354138
2226,22.26046563,-1.455799937,-3.289000034,-1.014799953,23.766531,90.354133
2227,22.27045469,-0.873199999,-2.657799959,1.035899997,23.766524,90.354135
2228,22.28045625,-0.355199993,-1.036399961,1.928999901,23.766523,90.354127
2229,22.29045469,-0.424199998,-0.311699986,2.235199928,23.766533,90.354124
2230,22.30045469,-0.780999958,-0.781300008,0.995299995,23.766525,90.354121
2231,22.31046406,-1.815299988,-0.944399953,-0.995099962,23.766526,90.354131
2232,22.32045469,-1.81219995,-0.943899989,-1.582499981,23.766535,90.354136
2233,22.33045469,-1.003299952,-0.657299995,-2.366400003,23.766533,90.354125
2234,22.34045313,-0.634599984,-0.564099968,-4.314799786,23.766531,90.354136
2235,22.35045156,-1.175799966,-1.961199999,-5.131599903,23.766531,90.354129
2236,22.36045938,-2.024800062,-3.773799896,-3.997200012,23.766532,90.354133
2237,22.37045156,-1.858299971,-4.803800106,-2.651799917,23.766527,90.354136
2238,22.38045625,-1.601999998,-4.959700108,-2.121999979,23.766522,90.354134
2239,22.39045156,-1.50059998,-5.157299995,-2.545599937,23.76653,90.354139
2240,22.40049531,-2.156499863,-5.318500042,-3.330499887,23.766536,90.354126
2241,22.41045625,-2.552299976,-5.25880003,-4.066999912,23.766534,90.354139
2242,22.42045312,-2.088199854,-4.757699966,-3.333099842,23.766536,90.354141
2243,22.43045156,-1.191599965,-3.647199869,-0.121199995,23.766519,90.354139
2244,22.44045469,0.151600003,-2.216399908,3.263499975,23.766523,90.354139
2245,22.45049688,2.080199957,-1.435299993,2.403699875,23.766533,90.354137
2246,22.4604625,3.213500023,-1.060400009,-1.577799916,23.766528,90.354135
2247,22.47045469,2.795599937,-0.171999991,-4.497499943,23.766535,90.354133
2248,22.48049531,1.073099971,1.559099913,-5.810199738,23.766534,90.354129
2249,22.49045469,-1.096199989,3.634599924,-4.603300095,23.766534,90.35414
2250,22.50045469,-2.638000011,4.777100086,-2.535300016,23.766526,90.354128
2251,22.5104625,-2.658200026,4.328199863,-1.79489994,23.766522,90.354137
2252,22.52049688,-1.596599936,2.995199919,-1.626199961,23.766528,90.354133
2253,22.53045312,-0.681699991,1.56190002,-1.179099917,23.766536,90.354128
2254,22.54045469,0.19659999,0.17719999,-1.875099897,23.766538,90.354134
2255,22.55045469,1.139299989,-0.788800001,-2.947799921,23.766531,90.354141
2256,22.56050156,1.471099973,-0.831399977,-3.528199911,23.766534,90.354126
2257,22.57045469,1.771899939,-0.0561,-2.555699825,23.766528,90.354135
2258,22.58045313,2.977299929,0.585699976,-0.515100002,23.766531,90.354141
2259,22.59045469,3.901299953,1.008100033,1.01639998,23.766521,90.354126
2260,22.60049375,3.931799889,1.319700003,1.47329998,23.766532,90.354121
2261,22.61045938,3.287099838,1.498299956,1.334900022,23.766522,90.354132
2262,22.62045469,1.924399972,1.859499931,0.048099998,23.766526,90.354129
2263,22.63045469,0.726499975,2.253999949,-1.65109992,23.766528,90.354135
2264,22.64049531,-1.161000013,3.537999868,-1.512099981,23.766531,90.354125
2265,22.65045313,-2.288899899,4.897900105,1.505100012,23.766528,90.354123
2266,22.66045625,-1.193599939,5.505599976,3.449299812,23.76653,90.354132
2267,22.67045469,1.168499947,4.98390007,4.145199776,23.766526,90.354121
2268,22.68045313,2.209499836,4.208399773,2.621899843,23.766522,90.354135
2269,22.69045312,1.473699927,3.767999887,1.272300005,23.766536,90.354141
2270,22.70045469,0.667699993,3.869199991,2.403699875,23.766535,90.354121
2271,22.71045625,1.116400003,3.732299805,3.688499928,23.766528,90.354142
2272,22.72045313,1.669099927,2.597899914,3.238999844,23.766519,90.354143
2273,22.73045312,1.330299973,1.499499917,2.286099911,23.766534,90.354125
2274,22.74045313,0.714999974,0.915699959,1.474099994,23.766538,90.354123
2275,22.75045156,0.079899997,0.717199981,1.537400007,23.766531,90.354132
2276,22.76045625,-0.371399999,0.666299999,1.688699961,23.76653,90.354133
2277,22.77045313,-0.512799978,0.525900006,0.8301,23.766524,90.354142
2278,22.78045312,-0.315999985,0.314799994,-0.417400003,23.76653,90.354136
2279,22.79045156,-0.0462,0.415199995,-1.370599985,23.766523,90.354145
2280,22.80045469,0.206999987,0.757399976,-1.77609992,23.766534,90.354126
2281,22.81045781,0.381999999,1.231299996,-1.534600019,23.76652,90.354136
2282,22.82045312,0.34919998,1.670300007,-0.683699966,23.766533,90.354135
2283,22.83049375,0.292600006,2.070299864,1.010499954,23.766524,90.354125
2284,22.84045469,0.789699972,2.066900015,3.203299999,23.766529,90.354126
2285,22.85045469,1.498399973,1.620499969,4.126999855,23.766526,90.354139
2286,22.86045938,1.718799949,1.421800017,3.464999914,23.766524,90.354136
2287,22.87045469,1.798399925,1.322299957,1.274399996,23.766537,90.35413
2288,22.88045469,1.453099966,1.650599957,-1.308599949,23.766524,90.354126
2289,22.89049688,1.459399939,1.946399927,-3.241899967,23.76653,90.354145
2290,22.90045156,1.929699898,1.79369998,-3.779599905,23.766533,90.354134
2291,22.91046094,2.462999821,1.146099925,-2.853399992,23.76653,90.354128
2292,22.92045469,2.764499903,0.603699982,-1.418099999,23.76653,90.354131
2293,22.93045313,2.34010005,0.443999976,-0.481299996,23.766523,90.354124
2294,22.94049688,1.528199911,0.592199981,-0.063599996,23.76653,90.354128
2295,22.95045156,0.510999978,1.066100001,-0.357799977,23.766526,90.354133
2296,22.9604625,0.132499993,1.322199941,-0.727799952,23.766529,90.354138
2297,22.97045469,-0.066199996,1.453999996,-0.353699982,23.766521,90.354126
2298,22.98049688,-0.388099998,1.235499978,0.716300011,23.766529,90.354144
2299,22.99045469,-0.742899954,0.77579999,0.961499989,23.766521,90.354142
2300,23.00045469,-0.98089999,0.448499978,-0.179999992,23.766523,90.354135
2301,23.0104625,-1.296999931,0.085699998,-1.589199901,23.766535,90.354131
2302,23.02049688,-1.238499999,-0.272599995,-3.278100014,23.766527,90.354134
2303,23.03045469,-1.237100005,-0.099999994,-5.015399933,23.766534,90.354121
2304,23.04045156,-1.90839994,0.349899977,-5.952199936,23.766535,90.354134
2305,23.05045312,-1.886299968,-0.039799999,-5.52369976,23.76653,90.354139
2306,23.06050312,-0.926999986,-1.084399939,-4.083899975,23.766526,90.354123
2307,23.07045469,-0.273099989,-1.95599997,-1.846199989,23.766539,90.354131
2308,23.08045313,-0.590399981,-3.054699898,-0.684799969,23.766532,90.354128
2309,23.09045313,-1.247699976,-3.537499905,-1.527499914,23.766533,90.354132
2310,23.10045469,-1.559099913,-3.093999863,-0.940899968,23.766529,90.354122
2311,23.11050625,-2.137399912,-2.47420001,-0.47299999,23.766535,90.354133
2312,23.12045312,-2.242300034,-1.854799986,-0.853799999,23.766537,90.354142
2313,23.13045313,-1.792699933,-0.853499949,-1.483299971,23.766533,90.354128
2314,23.14045312,-1.380299926,-0.907499969,-2.018399954,23.766522,90.354138
2315,23.15045469,-2.086600065,-2.852900028,-1.938799977,23.766526,90.354128
2316,23.16045938,-1.649099946,-4.028399944,-1.092299938,23.766519,90.354148
2317,23.17045469,-0.622500002,-3.4454,-0.035299998,23.766533,90.354125
2318,23.18045469,-0.205599994,-2.894299984,0.246199995,23.766528,90.354142
2319,23.19045469,-0.391299993,-2.261800051,-0.564199984,23.766529,90.354126
2320,23.20045313,-1.015900016,-1.75669992,-1.556999922,23.766529,90.354123
2321,23.21045781,-1.392499924,-1.555899978,-1.958999991,23.766533,90.354136
2322,23.22049688,-1.280699968,-1.600299954,-1.057899952,23.766539,90.354139
2323,23.23045312,-1.294700027,-1.651600003,0.183899999,23.766535,90.354133
2324,23.24045469,-1.079100013,-1.770900011,0.776799977,23.766526,90.354141
2325,23.25045469,-0.35769999,-2.107499838,-0.57129997,23.766533,90.354139
2326,23.26050156,0.114399999,-2.46269989,-2.87169981,23.766528,90.354127
2327,23.27045313,-0.025599999,-2.715699911,-4.211999893,23.766537,90.354127
2328,23.28045469,-0.627499998,-2.527699947,-4.289400101,23.76652,90.354128
2329,23.29045469,-1.187699914,-1.926999927,-3.073899984,23.766535,90.354134
2330,23.30049531,-1.094799995,-1.598500013,-2.819900036,23.766523,90.354121
2331,23.31046094,-0.687999964,-1.380999923,-3.773699999,23.766539,90.354124
2332,23.32045469,-0.434299976,-0.779399991,-3.956299782,23.766536,90.354125
2333,23.33045469,-0.52579999,0.378699988,-3.286299944,23.766526,90.35412
2334,23.34049688,-0.199699998,1.58799994,-2.787199974,23.766522,90.354133
2335,23.35045156,0.489299983,2.810299873,-1.814399958,23.766523,90.354122
2336,23.36046094,1.546999931,3.815199852,-0.430199981,23.766536,90.354129
2337,23.37049688,2.888000011,4.260699749,-0.270700008,23.766524,90.354125
2338,23.38045313,3.340899944,4.346399784,-1.262899995,23.766523,90.354122
2339,23.39045312,2.838899851,4.867099762,-2.869599819,23.766534,90.354142
2340,23.40045469,1.873399973,5.381999969,-1.643999934,23.766532,90.354131
2341,23.41064688,1.066599965,5.129199982,1.452099919,23.766537,90.354121
2342,23.4206,0.416500002,4.154299736,3.34739995,23.76652,90.354135
2343,23.43045625,0.486999989,2.913199902,3.057699919,23.766539,90.354138
2344,23.44045312,0.292799979,2.318599939,2.082499981,23.766522,90.354126
2345,23.45049688,0.218899995,1.297299981,1.251199961,23.766521,90.354138
2346,23.46045781,-0.389200002,0.057099998,0.674499989,23.766539,90.354137
2347,23.47045469,-0.893999994,-0.696500003,0.355499983,23.766534,90.354123
2348,23.48045469,-0.318800002,-0.591899991,0.015199999,23.76653,90.354133
2349,23.49045469,1.191399932,0.478399992,-0.541199982,23.766536,90.354123
2350,23.50045156,2.117899895,2.771899939,0.506200015,23.766532,90.354142
2351,23.51045469,2.291599989,4.812999725,2.813799858,23.766532,90.354122
2352,23.52045156,1.778499961,5.363100052,2.989699841,23.76652,90.354138
2353,23.53045469,1.125100017,3.721899986,1.915799975,23.766525,90.354145
2354,23.54045313,0.779100001,2.027199984,2.074899912,23.766523,90.354146
2355,23.55045469,0.185699999,1.268700004,1.986099958,23.766533,90.354134
2356,23.56045625,-0.625800014,0.552599967,1.085299969,23.766534,90.354122
2357,23.57045469,-1.413299918,0.319900006,0.096599996,23.766522,90.354142
2358,23.58045313,-1.011299968,0.2773,0.0561,23.766526,90.354139
2359,23.59045156,0.0003,0.480299979,0.800399959,23.766518,90.354121
2360,23.60045312,0.853299975,1.022300005,1.331099987,23.766526,90.354148
2361,23.61045625,1.40899992,1.607800007,1.18569994,23.766532,90.354135
2362,23.62045469,1.198799968,2.177299976,1.197999954,23.766531,90.354146
2363,23.63049375,0.783299983,2.483500004,1.017699957,23.766539,90.354129
2364,23.64045312,0.324699998,2.409999847,0.477799982,23.766528,90.354134
2365,23.65045469,0.102199994,2.283400059,-0.266200006,23.766529,90.354137
2366,23.66045938,0.061099999,2.366099834,-1.517099977,23.766516,90.354133
2367,23.67045312,-0.109699994,2.58130002,-2.056299925,23.766526,90.354128
2368,23.68049688,-0.049799997,3.221899986,-2.324300051,23.766539,90.354143
2369,23.69045469,0.806699991,4.063099861,-2.326099873,23.766535,90.354123
2370,23.70045469,1.99849999,4.620599747,-1.166800022,23.766529,90.354141
2371,23.71046094,3.467499971,3.901299953,1.544999957,23.766535,90.35412
2372,23.72049531,4.896399975,1.461199999,4.888199806,23.766524,90.354136
2373,23.73045156,4.696700096,-1.003399968,5.093100071,23.766526,90.35413
2374,23.74045313,3.557499886,-2.436199903,1.6322999,23.76653,90.354121
2375,23.75045469,1.842599988,-2.484999895,-3.158299923,23.766536,90.354129
2376,23.76046094,-0.283600003,-1.042699933,-6.03249979,23.766528,90.354127
2377,23.77049531,-1.941299915,0.824299991,-5.321899891,23.766522,90.354139
2378,23.78045625,-2.112900019,1.601499915,-2.569900036,23.766536,90.354145
2379,23.79019688,-0.489499986,0.864299953,0.296200007,23.76652,90.354124
2380,23.80049688,0.946899951,-0.223799989,1.111599922,23.766524,90.354123
2381,23.81046094,1.027799964,-0.685699999,-0.148900002,23.766531,90.35413
2382,23.82045156,0.2412,-0.642199993,-2.273799896,23.766521,90.354139
2383,23.83045313,-1.30250001,-0.252599984,-4.733399868,23.766524,90.354129
2384,23.84049688,-2.843099833,0.369599998,-6.149499893,23.766523,90.354121
2385,23.85045469,-3.309599876,0.89049995,-5.934999943,23.766539,90.354142
2386,23.86046094,-2.046000004,0.246699989,-4.027199745,23.766526,90.354127
2387,23.87045312,-0.26639998,-1.599099994,-0.428000003,23.766538,90.354135
2388,23.88049688,0.039099999,-3.580499887,3.069700003,23.766531,90.354129
2389,23.89045156,-0.763199985,-4.136300087,3.258100033,23.76652,90.354146
2390,23.90045156,-0.834299982,-2.318099976,1.413999915,23.766536,90.354137
2391,23.91046406,-0.164399996,0.289900005,-0.067199998,23.766527,90.354132
2392,23.92045156,0.221199989,1.241899967,-2.94569993,23.766532,90.354145
2393,23.93045313,-0.62379998,0.176100001,-6.154500008,23.76652,90.354139
2394,23.94045469,-2.236799955,-2.214099884,-5.923500061,23.766525,90.354134
2395,23.95045156,-2.941200018,-4.596699715,-3.030200005,23.766535,90.354138
2396,23.9604625,-1.879299998,-5.166599751,0.0263,23.766529,90.354123
2397,23.97045469,-0.601300001,-3.440299988,1.265299916,23.766523,90.354132
2398,23.98045312,-0.443399996,-1.565099955,0.806699991,23.766531,90.354139
2399,23.99045469,-0.833599985,-1.212800026,-1.166800022,23.76652,90.354128
2400,24.00045313,-2.036599874,-1.695500016,-4.27670002,23.766537,90.354132
